"tabla","variable","etiqueta","tipo","codigo","categoria"
"vivienda","urbrur","Área Urbana - Rural","categorica","1","Urbana"
"vivienda","urbrur","Área Urbana - Rural","categorica","2","Rural"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","1","Casa"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","2","Choza, pahuichi"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","3","Departamento"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","4","Cuarto(s) o habitación(es) suelta(s)"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","5","Vivienda improvisada o vivienda móvil"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","6","Establecimiento no destinado para vivienda"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","7","Hotel, hostal, residencial o alojamiento"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","8","Hospital o clínica con internación"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","9","Cuartel o establecimiento militar o policial"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","10","Residencia u otro de adultos mayores"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","11","Albergue de niñas(os) y adolescentes"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","12","Recinto penitenciario o de reintegración"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","13","Campamento de trabajo"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","14","Otra (Instituto de rehabilitación, convento)"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","15","Persona que vive en la calle"
"vivienda","v01_tipoviv","1. La vivienda es: (Tipo de vivienda)","categorica","16","En tránsito: terminal, aeropuerto, puerto u otro"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","0","Ocupada con personas presentes sin Jefe"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","1","Ocupada con personas presentes"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","2","Ocupada con personas temporalmente ausentes"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","3","Desocupada para alquilar y/o vender"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","4","Desocupada terminándose de construir o reparar"
"vivienda","v02_condocup","2. La vivienda esta: (Condición de ocupación de la vivienda)","categorica","5","Desocupada abandonada"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","1","Ladrillo, bloque de cemento, hormigón"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","2","Adobe, tapial"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","3","Tabique, quinche"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","4","Piedra"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","5","Madera"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","6","Caña, palma, tronco"
"vivienda","v03_pared","3. Cual es el material de construcción más utilizado en las paredes de esta vivienda","categorica","7","Otro"
"vivienda","v04_revoq","4. Las paredes interiores de esta vivienda. Tienen revoque","categorica","1","Sí"
"vivienda","v04_revoq","4. Las paredes interiores de esta vivienda. Tienen revoque","categorica","2","No"
"vivienda","v05_techo","5. Cuál es el material de construcción más utilizado en los techos de esta vivienda","categorica","1","Calamina o plancha"
"vivienda","v05_techo","5. Cuál es el material de construcción más utilizado en los techos de esta vivienda","categorica","2","Teja (de cemento, arcilla o fibrocemento)"
"vivienda","v05_techo","5. Cuál es el material de construcción más utilizado en los techos de esta vivienda","categorica","3","Losa de hormigón armado"
"vivienda","v05_techo","5. Cuál es el material de construcción más utilizado en los techos de esta vivienda","categorica","4","Paja, palma, caña, barro, jatata, motacú, chuchio"
"vivienda","v05_techo","5. Cuál es el material de construcción más utilizado en los techos de esta vivienda","categorica","5","Otro"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","1","Tierra"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","2","Tablón de madera"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","3","Machimbre, parquet"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","4","Cerámica, porcelanato"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","5","Cemento"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","6","Mosaico, baldosa"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","7","Ladrillo"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","8","Piso Flotante"
"vivienda","v06_piso","6. Cuál es el material más utilizado en los pisos de esta vivienda","categorica","9","Otro"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","1","Cañería de red"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","2","Pileta pública"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","3","Cosecha de agua de lluvia"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","4","Pozo excavado o perforado con bomba"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","5","Pozo no protegido o sin bomba"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","6","Manantial o vertiente protegida"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","7","Río, acequia o vertiente no protegida"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","8","Carro repartidor (aguatero)"
"vivienda","v07_aguapro","7. Principalmente, el agua que usan en la vivienda proviene de:","categorica","9","Otro"
"vivienda","v08_aguadist","8. El agua que usan en la vivienda se distribuye:","categorica","1","Por cañería dentro de la vivienda"
"vivienda","v08_aguadist","8. El agua que usan en la vivienda se distribuye:","categorica","2","Por cañería fuera de la vivienda, pero dentro del lote o terreno"
"vivienda","v08_aguadist","8. El agua que usan en la vivienda se distribuye:","categorica","3","No se distribuye por cañería"
"vivienda","v09_energia","9. De donde proviene la energía eléctrica que usan en la vivienda","categorica","1","Servicio público de energía eléctrica"
"vivienda","v09_energia","9. De donde proviene la energía eléctrica que usan en la vivienda","categorica","2","Motor propio (Generador)"
"vivienda","v09_energia","9. De donde proviene la energía eléctrica que usan en la vivienda","categorica","3","Panel solar"
"vivienda","v09_energia","9. De donde proviene la energía eléctrica que usan en la vivienda","categorica","4","Otro"
"vivienda","v09_energia","9. De donde proviene la energía eléctrica que usan en la vivienda","categorica","5","No tiene"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","1","Gas en garrafa"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","2","Gas por cañería (a domicilio)"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","3","Leña"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","4","Guano, bosta o taquia"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","5","Electricidad"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","6","Energía solar (cocina solar)"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","7","Otro"
"vivienda","v10_combus","10. Cuál es el principal combustible o energía que utiliza para cocinar","categorica","8","No cocina"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","1","La depositan en el contenedor o basurero público"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","2","La entregan al carro basurero (servicio público)"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","3","La botan en un terreno baldío o la calle"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","4","La botan al río"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","5","La queman"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","6","La entierran"
"vivienda","v11_basura","11. Habitualmente. Qué hacen con la basura que generan","categorica","7","Otra forma"
"vivienda","v12_cocina","12. Tienen un cuarto solo para cocinar","categorica","1","Sí"
"vivienda","v12_cocina","12. Tienen un cuarto solo para cocinar","categorica","2","No"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","1","Uno"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","2","Dos"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","3","Tres"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","4","Cuatro"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","5","Cinco"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","6","Seis"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","7","Siete"
"vivienda","v13_habitac","13. Cuántos cuartos o habitaciones ocupan, sin contar baño y cocina","categorica","8","Ocho o más"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","0","Cero"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","1","Uno"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","2","Dos"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","3","Tres"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","4","Cuatro"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","5","Cinco"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","6","Seis"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","7","Siete"
"vivienda","v14_dormit","14. De estos cuartos o habitaciones, Cuántos se utilizan solo para dormir","categorica","8","Ocho o más"
"vivienda","v15_servsan","15. Tienen, baño o letrina","categorica","1","Sí, usado solo por su hogar"
"vivienda","v15_servsan","15. Tienen, baño o letrina","categorica","2","Sí, compartido con otros hogares"
"vivienda","v15_servsan","15. Tienen, baño o letrina","categorica","3","No tiene"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","1","A la red de alcantarillado"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","2","A una cámara séptica"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","3","A un pozo ciego"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","4","A un pozo de absorción"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","5","A la superficie (calle, quebrada o río)"
"vivienda","v16_desague","16. El baño o letrina tiene desagüe:","categorica","6","Es baño ecológico"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","1","Propia y totalmente pagada"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","2","Propia y la están pagando"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","3","Prestada por parientes o amigos"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","4","Alquilada"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","5","En contrato anticrético"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","6","En contrato mixto (anticrético y alquiler)"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","7","Cedida por servicios"
"vivienda","v17_tenencia","17. La vivienda que ocupan es: (Tenencia de la vivienda)","categorica","8","Otra"
"vivienda","v18a_bici","18.1. Su hogar tiene: Bicicleta","categorica","1","Sí"
"vivienda","v18a_bici","18.1. Su hogar tiene: Bicicleta","categorica","2","No"
"vivienda","v18a_bici","18.1. Su hogar tiene: Bicicleta","categorica","9","Sin especificar"
"vivienda","v18b_moto","18.2. Su hogar tiene: Motocicleta o cuadratrack","categorica","1","Sí"
"vivienda","v18b_moto","18.2. Su hogar tiene: Motocicleta o cuadratrack","categorica","2","No"
"vivienda","v18b_moto","18.2. Su hogar tiene: Motocicleta o cuadratrack","categorica","9","Sin especificar"
"vivienda","v18c_auto","18.3. Su hogar tiene: Vehículo automotor","categorica","1","Sí"
"vivienda","v18c_auto","18.3. Su hogar tiene: Vehículo automotor","categorica","2","No"
"vivienda","v18c_auto","18.3. Su hogar tiene: Vehículo automotor","categorica","9","Sin especificar"
"vivienda","v18d_carreta","18.4. Su hogar tiene: Carreta o carretón","categorica","1","Sí"
"vivienda","v18d_carreta","18.4. Su hogar tiene: Carreta o carretón","categorica","2","No"
"vivienda","v18d_carreta","18.4. Su hogar tiene: Carreta o carretón","categorica","9","Sin especificar"
"vivienda","v18e_bote","18.5. Su hogar tiene: Deslizador, balsa, canoa o bote","categorica","1","Sí"
"vivienda","v18e_bote","18.5. Su hogar tiene: Deslizador, balsa, canoa o bote","categorica","2","No"
"vivienda","v18e_bote","18.5. Su hogar tiene: Deslizador, balsa, canoa o bote","categorica","9","Sin especificar"
"vivienda","v18f_refri","18.6. Su hogar tiene: Refrigerador o congeladora","categorica","1","Sí"
"vivienda","v18f_refri","18.6. Su hogar tiene: Refrigerador o congeladora","categorica","2","No"
"vivienda","v18f_refri","18.6. Su hogar tiene: Refrigerador o congeladora","categorica","9","Sin especificar"
"vivienda","v18g_micro","18.7. Su hogar tiene: Microondas","categorica","1","Sí"
"vivienda","v18g_micro","18.7. Su hogar tiene: Microondas","categorica","2","No"
"vivienda","v18g_micro","18.7. Su hogar tiene: Microondas","categorica","9","Sin especificar"
"vivienda","v18h_calefon","18.8. Su hogar tiene: Calefón, termotanque","categorica","1","Sí"
"vivienda","v18h_calefon","18.8. Su hogar tiene: Calefón, termotanque","categorica","2","No"
"vivienda","v18h_calefon","18.8. Su hogar tiene: Calefón, termotanque","categorica","9","Sin especificar"
"vivienda","v18i_aire","18.9. Su hogar tiene: Aire acondicionado","categorica","1","Sí"
"vivienda","v18i_aire","18.9. Su hogar tiene: Aire acondicionado","categorica","2","No"
"vivienda","v18i_aire","18.9. Su hogar tiene: Aire acondicionado","categorica","9","Sin especificar"
"vivienda","v18j_lavadora","18.10. Su hogar tiene: Lavadora de ropa","categorica","1","Sí"
"vivienda","v18j_lavadora","18.10. Su hogar tiene: Lavadora de ropa","categorica","2","No"
"vivienda","v18j_lavadora","18.10. Su hogar tiene: Lavadora de ropa","categorica","9","Sin especificar"
"vivienda","v19a_radio","19.1. Su hogar tiene: Radio o equipo de sonido","categorica","1","Sí"
"vivienda","v19a_radio","19.1. Su hogar tiene: Radio o equipo de sonido","categorica","2","No"
"vivienda","v19a_radio","19.1. Su hogar tiene: Radio o equipo de sonido","categorica","9","Sin especificar"
"vivienda","v19b_tv","19.2. Su hogar tiene: Televisor","categorica","1","Sí"
"vivienda","v19b_tv","19.2. Su hogar tiene: Televisor","categorica","2","No"
"vivienda","v19b_tv","19.2. Su hogar tiene: Televisor","categorica","9","Sin especificar"
"vivienda","v19c_compu","19.3. Su hogar tiene: Computadora, laptop o tablet","categorica","1","Sí"
"vivienda","v19c_compu","19.3. Su hogar tiene: Computadora, laptop o tablet","categorica","2","No"
"vivienda","v19c_compu","19.3. Su hogar tiene: Computadora, laptop o tablet","categorica","9","Sin especificar"
"vivienda","v19d_celular","19.4. Su hogar tiene: Teléfono celular","categorica","1","Sí"
"vivienda","v19d_celular","19.4. Su hogar tiene: Teléfono celular","categorica","2","No"
"vivienda","v19d_celular","19.4. Su hogar tiene: Teléfono celular","categorica","9","Sin especificar"
"vivienda","v19e_inetfijo","19.5. Su hogar tiene: Internet fijo en la vivienda","categorica","1","Sí"
"vivienda","v19e_inetfijo","19.5. Su hogar tiene: Internet fijo en la vivienda","categorica","2","No"
"vivienda","v19e_inetfijo","19.5. Su hogar tiene: Internet fijo en la vivienda","categorica","9","Sin especificar"
"vivienda","v19f_inetmovil","19.6. Su hogar tiene: Internet móvil (megas o datos)","categorica","1","Sí"
"vivienda","v19f_inetmovil","19.6. Su hogar tiene: Internet móvil (megas o datos)","categorica","2","No"
"vivienda","v19f_inetmovil","19.6. Su hogar tiene: Internet móvil (megas o datos)","categorica","9","Sin especificar"
"vivienda","v19g_tvcable","19.7. Su hogar tiene: Servicio de TV cable o satelital","categorica","1","Sí"
"vivienda","v19g_tvcable","19.7. Su hogar tiene: Servicio de TV cable o satelital","categorica","2","No"
"vivienda","v19g_tvcable","19.7. Su hogar tiene: Servicio de TV cable o satelital","categorica","9","Sin especificar"
"vivienda","v19h_telfijo","19.8. Su hogar tiene: Servicio de telefonía fija","categorica","1","Sí"
"vivienda","v19h_telfijo","19.8. Su hogar tiene: Servicio de telefonía fija","categorica","2","No"
"vivienda","v19h_telfijo","19.8. Su hogar tiene: Servicio de telefonía fija","categorica","9","Sin especificar"
"vivienda","v20a_emi","20.A. Alguna persona que vivía con usted(es) en este hogar, actualmente vive en otro país","categorica","1","Sí"
"vivienda","v20a_emi","20.A. Alguna persona que vivía con usted(es) en este hogar, actualmente vive en otro país","categorica","2","No"
"vivienda","v20b_totemi","20.B. Cuantas personas","numerica",NA,NA
"vivienda","v21a_fal","21.A. Desde 2019 a la fecha, murió alguna persona que vivía con usted(es) en este hogar","categorica","1","Sí"
"vivienda","v21a_fal","21.A. Desde 2019 a la fecha, murió alguna persona que vivía con usted(es) en este hogar","categorica","2","No"
"vivienda","v21b_totfal","21.B. Cuantas personas","numerica",NA,NA
"vivienda","tot_pers","Total personas","numerica",NA,NA
"vivienda","tip_hog","Tipología de hogar","categorica","1","Hogar unipersonal"
"vivienda","tip_hog","Tipología de hogar","categorica","2","Hogar de pareja nuclear"
"vivienda","tip_hog","Tipología de hogar","categorica","3","Hogar monoparental"
"vivienda","tip_hog","Tipología de hogar","categorica","4","Hogar nuclear completo"
"vivienda","tip_hog","Tipología de hogar","categorica","5","Hogar extendido"
"vivienda","tip_hog","Tipología de hogar","categorica","6","Hogar compuesto"
"vivienda","tip_hog","Tipología de hogar","categorica","7","Otro tipo de hogar"
"vivienda","tip_hog","Tipología de hogar","categorica","8","Hogar de menores sin jefe de hogar"
"vivienda","v19e_f","Internet fijo en la vivienda o internet móvil","categorica","1","Sí"
"vivienda","v19e_f","Internet fijo en la vivienda o internet móvil","categorica","2","No"
"vivienda","v19e_f","Internet fijo en la vivienda o internet móvil","categorica","9","Sin especificar"
"vivienda","v19h_d","Servicio de telefonía fija o teléfono celular","categorica","1","Sí"
"vivienda","v19h_d","Servicio de telefonía fija o teléfono celular","categorica","2","No"
"vivienda","v19h_d","Servicio de telefonía fija o teléfono celular","categorica","9","Sin especificar"
"emigracion","e203_sexo","20.3. La persona es:","categorica","1","Mujer"
"emigracion","e203_sexo","20.3. La persona es:","categorica","2","Hombre"
"emigracion","e203_sexo","20.3. La persona es:","categorica","9","Sin Especificar"
"emigracion","e204_ansal","20.4. En qué año salió del país","categorica","9999","Sin especificar"
"emigracion","e205_edad","20.5. A qué edad se fue","categorica","999","Sin especificar"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","4","Afganistán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","8","Albania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","12","Argelia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","16","Samoa Americana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","20","Andorra"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","24","Angola"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","28","Antigua y Barbuda"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","31","Azerbaiyán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","32","Argentina"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","36","Australia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","40","Austria"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","44","Bahamas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","48","Bahrein"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","50","Bangladesh"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","51","Armenia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","52","Barbados"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","56","Bélgica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","60","Bermuda"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","64","Bhután"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","68","Bolivia (Estado Plurinacional de"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","70","Bosnia y Herzegovina"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","72","Botswana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","76","Brasil"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","84","Belice"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","90","Islas Salomón"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","92","Islas Vírgenes Británicas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","96","Brunei Darussalam"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","100","Bulgaria"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","104","Myanmar"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","108","Burundi"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","112","Belarús"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","116","Camboya"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","120","Camerún"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","124","Canadá"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","132","Cabo Verde"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","136","Islas Caimán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","140","República Centroafricana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","144","Sri Lanka"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","148","Chad"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","152","Chile"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","156","China"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","158","Taiwán (Provincia de China)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","162","Isla Christmas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","166","Islas Cocos (Keeling)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","170","Colombia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","174","Comoras"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","175","Mayotte"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","178","Congo"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","180","República Democrática del Congo"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","184","Islas Cook"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","188","Costa Rica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","191","Croacia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","192","Cuba"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","196","Chipre"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","203","República Checa"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","204","Benin"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","208","Dinamarca"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","212","Dominica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","214","República Dominicana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","218","Ecuador"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","222","El Salvador"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","226","Guinea Ecuatorial"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","231","Etiopía"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","232","Eritrea"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","233","Estonia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","234","Islas Feroe"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","238","Islas Malvinas (Falkland)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","239","Georgia del Sur y las Islas Sandwich del Sur"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","242","Fiji"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","246","Finlandia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","248","Islas Åland"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","250","Francia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","254","Guayana Francesa"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","258","Polinesia Francesa"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","260","Territorio de las Tierras Australes Francesas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","262","Djibouti"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","266","Gabón"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","268","Georgia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","270","Gambia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","275","Estado de Palestina"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","276","Alemania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","288","Ghana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","292","Gibraltar"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","296","Kiribati"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","300","Grecia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","304","Groenlandia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","308","Granada"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","312","Guadalupe"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","316","Guam"
